,,,,,UDR
,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,
,t,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,
,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,
NUMBER  = 800 AND USERS = 150 AND AND UNIQUENESS = 10 ,0.34325003624,1.07652902604,0.56545209885,0.309286499268 ,160.0,273.0,181.0,45.3067323916,161.0,785.0,274.0,247.168970544,160.666666667,408.666666667,273.5,95.8427966342 ,0.0,1.46,0.25,0.588965194218,2.06,3.91,3.21,0.746036192152,1.42666666667,1.76,1.725,0.136157588437
NUMBER  = 800 AND USERS = 200 AND AND UNIQUENESS = 10 ,0.3781619072,0.52068901062,0.43099808693,0.05759291949 ,119.0,448.0,211.0,131.184221612,151.0,451.0,285.0,125.350708016,150.5,450.0,285.0,125.024753105 ,0.0,0.73,0.12,0.303018151272,3.19,3.53,3.33,0.124579292019,1.17666666667,2.13,1.665,0.409710941464
NUMBER  = 1000 AND USERS = 50 AND AND UNIQUENESS = 10 ,2.2565190792,2.6156270504,2.3259429932,0.141005433058 ,74.0,403.0,134.0,135.625587556,162.0,455.0,357.0,112.437982906,152.0,407.75,260.25,97.6838650955 ,0.0,0.24,0.12,0.100399203184,6.61,11.73,9.97,2.07619844909,1.9975,3.4075,3.2675,0.661016263037
NUMBER  = 1000 AND USERS = 100 AND AND UNIQUENESS = 10 ,2.5586988926,7.5003361702,2.78141283984,2.17501268963 ,93.0,368.0,146.0,107.430442613,201.0,375.0,298.0,67.8955079516,162.285714286,369.777777778,208.5,82.0688669189 ,0.0,0.12,0.0,0.05366563146,4.09,12.14,7.0,2.92405198312,0.871111111111,2.8475,1.83571428571,0.712770762634
NUMBER  = 1000 AND USERS = 150 AND AND UNIQUENESS = 10 ,0.4133069515,2.158962965,0.4323771,0.772293168769 ,105.0,163.0,132.0,22.9455878112,148.0,316.0,224.0,64.7711355466,147.5,245.333333333,188.0,38.2324760148 ,0.0,0.12,0.12,0.0657267069006,2.08,4.1,3.6,1.01425834973,1.0375,2.11,1.42333333333,0.486204832235
NUMBER  = 1000 AND USERS = 200 AND AND UNIQUENESS = 10 ,0.4448280334,0.6340379715,0.49857902529,0.0794529170173 ,119.0,278.0,127.0,76.3740793725,134.0,392.0,281.0,97.7997955008,130.5,354.0,243.5,82.1501504699 ,0.12,1.07,0.12,0.411363586138,2.32,4.15,3.88,0.745137571191,1.36666666667,2.475,2.135,0.49902042933
NUMBER  = 1200 AND USERS = 50 AND AND UNIQUENESS = 10 ,2.5157949924,3.0799789428,2.6296989918,0.227651316257 ,95.0,416.0,182.0,129.228479833,134.0,503.0,369.0,147.564562141,113.2,420.0,311.5,116.898622746 ,0.0,0.36,0.0,0.16099689438,5.43,14.4,8.4,3.26235651025,1.786,3.482,2.245,0.737582146084
NUMBER  = 1200 AND USERS = 100 AND AND UNIQUENESS = 10 ,2.9650659561,7.1762301921,3.0717439652,1.84395353256 ,64.0,334.0,172.0,106.462199865,147.0,382.0,345.0,95.1955881331,102.2,368.0,272.8,96.1318351453 ,0.0,0.12,0.0,0.0657267069006,10.91,26.73,21.42,5.98593100528,2.09555555556,5.614,4.89,1.44285999766
NUMBER  = 1200 AND USERS = 150 AND AND UNIQUENESS = 10 ,0.4690160752,1.2997801304,1.073433876,0.309256375366 ,125.0,324.0,203.0,93.0145149963,189.0,546.0,322.0,161.148068558,147.0,462.666666667,203.0,147.362252064 ,0.0,0.37,0.12,0.151062900806,3.19,5.33,5.1,0.874030891903,1.62666666667,1.99,1.74,0.134548628136
NUMBER  = 1200 AND USERS = 200 AND AND UNIQUENESS = 10 ,0.511480093,0.7401871681,0.5609610081,0.0944343540955 ,153.0,293.0,167.0,57.400348431,169.0,421.0,206.0,112.567757373,165.0,336.333333333,201.5,85.221899898 ,0.0,1.1,0.12,0.446407885235,3.39,5.3,4.43,0.750566452754,1.55666666667,2.65,1.87333333333,0.487495868928
NUMBER  = 1400 AND USERS = 50 AND AND UNIQUENESS = 10 ,2.7447700501,3.6991770268,3.0917739868,0.424328963293 ,108.0,422.0,139.0,131.398249608,156.0,635.0,274.0,184.269639388,131.6,534.2,199.2,159.456608518 ,0.0,0.12,0.0,0.0657267069006,7.5,12.64,8.56,2.58356730123,1.79,3.23,2.104,0.644541197718
NUMBER  = 1400 AND USERS = 100 AND AND UNIQUENESS = 10 ,3.0863111019,3.5014019012,3.2152159214,0.169487109587 ,49.0,163.0,95.0,42.7410809409,91.0,384.0,193.0,117.663928202,68.6,246.0,158.0,69.2041328246 ,0.0,0.12,0.0,0.0657267069006,6.28,10.28,7.75,1.6652417242,2.152,2.712,2.23,0.245819140833
NUMBER  = 1400 AND USERS = 150 AND AND UNIQUENESS = 10 ,1.9821128845,2.787361145,2.0894479751,0.331559408143 ,102.0,429.0,139.0,144.963788582,241.0,523.0,386.0,110.700948505,189.75,461.666666667,298.0,114.427425204 ,0.12,0.24,0.12,0.05366563146,6.07,8.18,7.57,0.823607916426,1.6,2.81666666667,2.145,0.435909171222
NUMBER  = 1400 AND USERS = 200 AND AND UNIQUENESS = 10 ,0.5324130058,0.975730896,0.6185619831,0.179122749221 ,135.0,560.0,184.0,177.443793918,184.0,585.0,230.0,166.936215364,184.0,572.5,197.666666667,168.693550229 ,0.0,1.1,0.36,0.500919155154,4.11,5.77,4.89,0.715346070095,2.04333333333,2.785,2.625,0.300695952011
