,,,,,CDR,,,,,,,,,,,,,,,,,,,,,,,,COIN BILL,,,,,,,,,,,,,,,,,,,,,,,,BILLING
,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,
,t,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,
,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,
100 number of udrs 10 with complexity 40 ,0.3739230633,0.4944071769,0.4369590283,0.0464052277473 ,133.0,289.0,153.0,64.8598489052,139.0,289.0,203.0,61.661981804,139.0,289.0,186.333333333,57.9110428924 ,0.12,0.24,0.12,0.05366563146,1.1,3.07,2.08,0.774938707254,0.733333333333,1.595,1.1,0.339798551432 ,134.0,587.0,264.0,185.739871864,368.0,850.0,587.0,185.066744717,316.0,587.0,445.0,99.3211961265 ,0.0,2.17,0.12,0.926299087768,1.73,2.67,2.29,0.346814071225,0.81,2.19,1.23,0.5137046817 ,41.0,61.0,49.0,7.1902712049,41.0,63.0,52.0,7.92464510246,41.0,62.0,51.3333333333,7.453559925 ,0.12,0.12,0.12,0.0,0.12,0.48,0.24,0.136821051012,0.12,0.3,0.18,0.0707106781187
200 number of udrs 10 with complexity 40 ,0.7467019558,0.8763320446,0.8000438214,0.0528081322032 ,49.0,240.0,164.0,69.5075535464,161.0,316.0,262.0,69.8519863712,86.3333333333,265.333333333,231.5,71.9961032896 ,0.0,0.74,0.12,0.295296461205,4.63,9.11,5.63,1.72547964346,1.95666666667,3.36,2.24333333333,0.672974326735 ,102.0,494.0,315.0,142.401896055,384.0,654.0,483.0,104.324973041,196.0,558.0,427.0,135.560154749 ,0.0,0.12,0.0,0.05366563146,2.46,3.29,3.16,0.343030610879,1.02333333333,1.585,1.13333333333,0.223108095376 ,39.0,62.0,52.0,8.79204185613,41.0,65.0,55.0,9.33809402394,40.0,63.6666666667,54.0,9.17847723996 ,0.0,0.12,0.12,0.05366563146,0.37,0.49,0.37,0.0657267069006,0.163333333333,0.283333333333,0.243333333333,0.0457590306813
300 number of udrs 10 with complexity 40 ,1.2271051407,1.416054964,1.351170063,0.0696543066762 ,106.0,278.0,189.0,70.9859140957,242.0,448.0,274.0,85.1040539575,164.0,391.333333333,219.75,88.0269923881 ,0.0,0.24,0.12,0.0848528137424,6.38,11.93,6.8,2.31782872534,2.7525,4.13666666667,3.96333333333,0.584792817063 ,112.0,365.0,262.0,97.0118549457,245.0,571.0,452.0,122.356037857,156.333333333,433.666666667,356.75,118.081251452 ,0.0,0.0,0.0,0.0,3.54,4.15,3.85,0.273550726557,0.885,1.41666666667,1.28333333333,0.21207179078 ,38.0,55.0,41.0,6.91375440698,48.0,68.0,59.0,9.52365476065,45.25,57.6666666667,50.0,5.74323273272 ,0.0,0.12,0.0,0.0657267069006,0.24,0.49,0.36,0.101734949747,0.1525,0.243333333333,0.203333333333,0.0369966214674
400 number of udrs 10 with complexity 40 ,2.0503640175,2.0939581394,2.0603859424,0.0183070210193 ,127.0,181.0,143.0,24.0520269416,194.0,275.0,225.0,36.5581728209,155.75,227.75,188.5,27.2714365225 ,0.0,0.12,0.12,0.05366563146,10.56,13.47,11.8,1.18425926216,4.87,5.07,4.965,0.0833291665625 ,133.0,269.0,198.0,52.5709045005,361.0,493.0,420.0,50.3934519556,247.0,380.75,288.25,50.6486056077 ,0.0,0.0,0.0,0.0,3.09,4.16,4.15,0.475184174821,1.0375,1.1,1.0675,0.0225 ,53.0,62.0,57.0,4.26614580154,57.0,66.0,65.0,4.76445169983,55.0,64.0,62.25,4.34956894416 ,0.0,0.12,0.0,0.05366563146,0.24,0.24,0.24,0.0,0.12,0.15,0.12,0.013416407865
500 number of udrs 10 with complexity 40 ,3.094271183,3.2081809044,3.1580660343,0.0411645907458 ,94.0,175.0,157.0,35.3553390593,238.0,349.0,291.0,40.3298896602,166.4,259.2,214.2,35.2949288142 ,0.0,0.12,0.0,0.0657267069006,12.63,15.84,13.04,1.34020520817,6.322,6.998,6.506,0.265983458132 ,125.0,390.0,345.0,123.13407327,386.0,746.0,609.0,131.783914041,195.2,574.8,451.6,138.891785214 ,0.0,0.0,0.0,0.0,2.97,6.8,4.53,1.65786911425,0.93,1.408,0.982,0.215457652452 ,39.0,61.0,52.0,10.0895986045,63.0,66.0,65.0,1.1401754251,46.8,63.0,57.8,6.43055207583 ,0.0,0.0,0.0,0.0,0.37,0.61,0.49,0.100399203184,0.17,0.244,0.218,0.0277344551055
600 number of udrs 10 with complexity 40 ,4.002972126,4.229934931,4.186923981,0.0925170015065 ,113.0,150.0,132.0,17.5356779168,188.0,364.0,295.0,67.8137154269,145.8,254.833333333,196.833333333,39.7052641346 ,0.0,1.34,0.0,0.588149640823,12.86,13.29,12.96,0.178409640995,6.99,8.69,7.24666666667,0.696704544425 ,134.0,630.0,425.0,202.100964867,423.0,902.0,700.0,192.969686739,230.833333333,675.333333333,509.666666667,181.301459208 ,0.0,0.0,0.0,0.0,4.45,5.68,5.5,0.568884874118,0.945,1.132,0.956666666667,0.079401721224 ,38.0,58.0,43.0,8.50294066779,46.0,69.0,65.0,11.2561094522,42.6666666667,63.5,53.1666666667,9.17983902062 ,0.0,0.0,0.0,0.0,0.25,0.61,0.37,0.16099689438,0.121666666667,0.181666666667,0.146,0.0225038268351
700 number of udrs 10 with complexity 40 ,5.088215113,5.354352951,5.20543003,0.106319003889 ,49.0,168.0,129.0,45.03554152,197.0,318.0,225.0,49.5610734347,133.0,265.714285714,171.142857143,51.1178510295 ,0.0,0.12,0.12,0.0657267069006,12.84,17.63,12.99,2.0995642405,7.68857142857,8.62,7.89428571429,0.363148926554 ,110.0,837.0,376.0,270.633516032,558.0,1130.0,981.0,248.375320835,347.857142857,921.142857143,778.571428571,267.559674824 ,0.0,0.0,0.0,0.0,4.54,8.15,6.57,1.45825237871,0.892857142857,1.19857142857,0.955714285714,0.123369364106 ,40.0,56.0,42.0,8.24621125124,62.0,67.0,63.0,2.0,44.0,62.2857142857,57.5714285714,8.25771130026 ,0.0,0.0,0.0,0.0,0.12,0.36,0.24,0.0848528137424,0.0857142857143,0.12,0.102857142857,0.0171428571429
800 number of udrs 10 with complexity 40 ,6.511533976,6.844393968,6.587069988,0.148306935512 ,62.0,160.0,145.0,43.2700820429,144.0,293.0,235.0,53.8451483423,114.875,211.555555556,179.375,38.1006309995 ,0.12,0.12,0.12,0.0,12.86,17.73,13.09,2.28850824775,8.17111111111,9.45,9.07,0.472006838136 ,211.0,905.0,401.0,274.003284652,730.0,1321.0,1096.0,237.784145813,656.444444444,1024.625,947.75,157.063266046 ,0.0,0.0,0.0,0.0,3.78,8.93,6.94,1.87719737907,0.797777777778,1.14625,0.89875,0.133589395325 ,45.0,55.0,48.0,4.08656334834,52.0,62.0,55.0,4.82700735446,46.5,56.875,49.5,4.81683606969 ,0.0,0.0,0.0,0.0,0.12,0.25,0.24,0.0549545266561,0.075,0.106666666667,0.09,0.0112098047361
100 number of udrs 20 with complexity 40 ,0.78310585,0.8206009864,0.8056499958,0.0135758908357 ,91.0,257.0,179.0,72.0638605682,179.0,316.0,287.0,61.0876419581,142.666666667,277.0,221.333333333,55.8158679151 ,0.0,0.36,0.12,0.146969384567,3.2,4.54,3.67,0.565711940832,1.47333333333,2.18,1.55333333333,0.288844441025 ,150.0,385.0,223.0,103.468352649,439.0,675.0,507.0,114.080234923,254.333333333,578.333333333,342.666666667,133.350707201 ,0.0,0.97,0.0,0.433797187635,4.38,5.17,5.01,0.31538864913,1.61666666667,2.675,1.71,0.443590151178 ,43.0,63.0,47.0,7.69415362467,46.0,69.0,57.0,9.72111104761,45.0,63.5,53.6666666667,7.03996527769 ,0.0,0.12,0.12,0.0657267069006,0.24,0.37,0.25,0.0668580586018,0.12,0.203333333333,0.18,0.0424656724112
200 number of udrs 20 with complexity 40 ,1.355897188,1.470046997,1.439847946,0.0447792673727 ,66.0,247.0,140.0,65.9643843297,225.0,372.0,252.0,61.9096115317,169.5,293.0,248.0,48.5251366705 ,0.0,0.24,0.12,0.100399203184,6.19,9.86,8.68,1.48930520714,2.635,3.83,3.69,0.500208289949 ,121.0,315.0,253.0,80.8776854268,435.0,673.0,501.0,93.2695019822,233.333333333,501.666666667,391.333333333,96.4927746288 ,0.0,0.0,0.0,0.0,3.55,6.54,5.91,1.16018533002,1.575,2.18,1.93,0.217414095424 ,38.0,60.0,44.0,8.87693640847,49.0,66.0,59.0,7.02139587262,45.3333333333,60.6666666667,54.3333333333,6.06446846622 ,0.0,0.12,0.12,0.0657267069006,0.24,0.48,0.36,0.101094015649,0.15,0.243333333333,0.2,0.043499680714
300 number of udrs 20 with complexity 40 ,2.496866226,2.657625913,2.575192928,0.0668752869477 ,82.0,210.0,117.0,59.0448981708,239.0,395.0,290.0,75.43407718,155.2,319.4,232.0,65.1252024949 ,0.0,0.24,0.12,0.0848528137424,12.18,13.29,12.7,0.403955443087,4.53,6.2575,5.68,0.702588126145 ,135.0,483.0,217.0,141.10917759,215.0,594.0,505.0,149.777501648,167.2,546.0,405.2,143.93969918 ,0.0,0.0,0.0,0.0,4.67,7.35,6.54,1.08375735292,1.48,1.91,1.785,0.1715803019 ,40.0,51.0,46.0,4.15932686862,49.0,70.0,60.0,9.5760116959,47.0,63.25,55.0,6.71844476051 ,0.0,0.12,0.0,0.05366563146,0.24,0.73,0.37,0.18501351302,0.12,0.2425,0.1525,0.047117671844
400 number of udrs 20 with complexity 40 ,3.784060955,4.06588912,3.91334486,0.110773219307 ,73.0,152.0,105.0,28.939592257,201.0,299.0,267.0,37.9446965991,138.166666667,201.166666667,166.333333333,22.7643117376 ,0.0,0.12,0.12,0.0657267069006,13.04,15.23,13.09,0.95447891543,6.29833333333,7.14,6.49666666667,0.323349226414 ,174.0,446.0,271.0,117.394633608,294.0,468.0,436.0,71.7509581818,286.333333333,453.333333333,378.166666667,61.2945529572 ,0.0,0.0,0.0,0.0,4.27,8.68,8.1,1.80150492644,1.36333333333,1.44666666667,1.39,0.0374981481024 ,38.0,59.0,41.0,8.92748564827,62.0,68.0,65.0,2.5495097568,44.0,60.6666666667,58.3333333333,7.79387223686 ,0.0,0.0,0.0,0.0,1.22,1.46,1.34,0.0980815986819,0.285,0.365,0.321666666667,0.0313935591413
