,,,,,CDR,,,,,,,,,,,,,,,,,,,,,,,,COIN BILL,,,,,,,,,,,,,,,,,,,,,,,,BILLING
,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,memory,,,,,,,,,,,,CPU,,,,,,,,,,,,
,t,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,min,,,,max,,,,ave,,,,
,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,min,max,ave,err,
100 number of udrs 10 with complexity 20 ,0.2888658047,0.3301639557,0.3238840103,0.0166610072774 ,94.0,367.0,285.0,103.269066036,95.0,367.0,296.0,103.818591784,94.5,367.0,290.5,103.516061556 ,0.0,0.25,0.12,0.0884307638777,1.09,1.6,1.23,0.192145777992,0.605,0.8,0.725,0.0723360214554 ,125.0,328.0,168.0,83.1101678497,130.0,625.0,257.0,194.130626126,130.0,375.0,212.5,105.991509094 ,0.0,1.1,0.12,0.500919155154,1.11,2.55,2.42,0.663377720458,1.09,1.335,1.21,0.0988053642268 ,46.0,68.0,55.0,7.90569415042,47.0,69.0,57.0,7.94984276574,46.5,68.5,56.0,7.91675438548 ,0.0,0.12,0.12,0.05366563146,0.12,0.24,0.24,0.05366563146,0.12,0.18,0.18,0.0328633534503
200 number of udrs 10 with complexity 20 ,0.4009759426,0.4787900447,0.4459228515,0.0325015155167 ,80.0,152.0,113.0,30.1446512668,80.0,217.0,160.0,53.0659966457,80.0,165.0,156.0,35.3793725213 ,0.12,0.49,0.12,0.175014285131,2.19,2.77,2.22,0.247891105125,0.86,1.445,1.285,0.223243140992 ,56.0,229.0,135.0,67.3216161422,95.0,341.0,261.0,92.2670038529,75.5,268.0,214.333333333,72.9766895811 ,0.0,0.98,0.0,0.43826932359,1.59,2.95,2.77,0.570894035702,0.773333333333,1.475,1.385,0.289943481082 ,41.0,63.0,51.0,8.59069263797,43.0,63.0,52.0,7.1763500472,42.0,63.0,51.5,7.62160671308 ,0.0,0.24,0.24,0.10733126292,0.24,0.6,0.37,0.130652210085,0.163333333333,0.36,0.3,0.0748925155732
300 number of udrs 10 with complexity 20 ,0.5390951634,0.5916550159,0.5735039711,0.0199948579068 ,101.0,369.0,203.0,102.634302258,199.0,369.0,307.0,74.275164086,150.0,369.0,239.0,86.633455175 ,0.0,1.96,0.12,0.851821577562,2.19,4.12,3.8,0.765748000324,1.30666666667,2.075,1.9,0.374147920837 ,81.0,163.0,121.0,33.2896380275,163.0,278.0,252.0,54.2890412514,163.0,222.333333333,195.0,23.8332167829 ,0.0,0.74,0.0,0.33093806067,2.65,3.44,2.92,0.325929440217,0.926666666667,1.72,1.525,0.389236075181 ,43.0,59.0,55.0,7.46993975879,45.0,63.0,59.0,7.19722168618,44.0,60.0,59.0,7.07735041445 ,0.0,0.24,0.12,0.0848528137424,0.24,0.49,0.49,0.112383272777,0.2,0.305,0.3,0.0557349880137
400 number of udrs 10 with complexity 20 ,0.6907699108,0.7862360477,0.7674398422,0.0425555964831 ,91.0,211.0,185.0,54.6516239466,185.0,277.0,211.0,34.9685573051,136.0,215.0,201.0,32.1216437936 ,0.0,0.12,0.12,0.0657267069006,4.82,5.79,5.5,0.404808596747,1.72666666667,2.955,1.97,0.489129612452 ,89.0,296.0,121.0,104.351808801,89.0,455.0,298.0,137.348825987,89.0,402.0,180.0,133.350540556 ,0.0,0.12,0.0,0.05366563146,1.6,3.39,3.01,0.724451516666,0.936666666667,1.72,1.02,0.319570892848 ,44.0,54.0,50.0,4.33589667774,44.0,59.0,56.0,6.45755371639,44.0,56.3333333333,55.3333333333,5.61050601798 ,0.0,0.12,0.12,0.05366563146,0.36,0.49,0.37,0.0694982014156,0.203333333333,0.305,0.24,0.0366742416418
500 number of udrs 10 with complexity 20 ,0.9487631321,1.0597128868,1.0390729904,0.0443575887569 ,91.0,237.0,99.0,62.9189955419,109.0,301.0,213.0,74.8044116346,103.666666667,258.333333333,174.666666667,56.8236062057 ,0.0,0.12,0.12,0.05366563146,5.41,8.74,8.15,1.55173451338,2.79666666667,3.03333333333,2.96666666667,0.0990342252849 ,44.0,213.0,139.0,79.0170867598,193.0,465.0,443.0,113.961396973,93.6666666667,359.333333333,279.666666667,101.231418048 ,0.0,0.12,0.0,0.0657267069006,2.93,3.69,3.41,0.30646370095,1.13666666667,1.38333333333,1.27,0.0945045560336 ,39.0,57.0,40.0,9.41806774238,42.0,66.0,59.0,10.2225241501,41.0,61.6666666667,48.3333333333,8.73053390247 ,0.0,0.12,0.12,0.05366563146,0.24,0.37,0.36,0.0676756972628,0.12,0.243333333333,0.2,0.0529360200829
600 number of udrs 10 with complexity 20 ,1.3130791187,1.4226970673,1.3612751961,0.0513745140392 ,98.0,254.0,137.0,60.0224957828,260.0,351.0,306.0,41.7767878133,193.333333333,287.75,256.0,41.0453509345 ,0.12,0.12,0.12,0.0,6.0,11.61,9.46,2.12123784616,3.3125,4.23666666667,4.03,0.377025824344 ,113.0,300.0,196.0,85.7245589082,350.0,507.0,411.0,66.3189264087,207.5,431.333333333,276.666666667,112.198757173 ,0.0,0.0,0.0,0.0,3.09,4.02,3.4,0.362146379245,1.01,1.34,1.23333333333,0.123499887539 ,42.0,58.0,48.0,7.79743547585,45.0,70.0,60.0,9.65919251283,44.0,60.0,58.0,7.07901829352 ,0.0,0.12,0.12,0.05366563146,0.12,0.37,0.24,0.0884307638777,0.12,0.203333333333,0.16,0.0306956384886
700 number of udrs 10 with complexity 20 ,1.6260609627,1.7118141651,1.6566221714,0.0361694309177 ,102.0,284.0,155.0,79.632279887,188.0,429.0,253.0,92.8520328264,131.0,340.0,248.0,76.7541936965 ,0.0,0.12,0.0,0.0657267069006,7.63,15.58,9.8,3.07960549422,3.845,5.78,4.655,0.823552096443 ,192.0,423.0,247.0,92.2794668385,408.0,626.0,442.0,90.1554213567,307.25,558.333333333,349.0,99.8708610601 ,0.0,0.0,0.0,0.0,3.08,5.6,4.01,0.968209688033,0.9825,1.4,1.25666666667,0.160922470981 ,38.0,59.0,41.0,9.09945053286,56.0,67.0,63.0,4.03732584764,44.75,61.6666666667,54.0,6.52649514586 ,0.0,0.12,0.0,0.05366563146,0.25,0.61,0.49,0.138202749611,0.12,0.286666666667,0.215,0.0708441168262
800 number of udrs 10 with complexity 20 ,1.9791779518,2.1547908783,2.0903329849,0.0633642308286 ,100.0,165.0,114.0,27.8872730829,165.0,307.0,217.0,51.6062011778,130.25,230.0,163.25,39.6883956592 ,0.0,0.24,0.0,0.10733126292,11.0,12.96,12.25,0.933177367921,4.805,5.1475,5.0475,0.135639688145 ,120.0,285.0,194.0,69.0021738788,392.0,595.0,535.0,78.640320447,276.75,512.0,397.0,84.4568306888 ,0.0,0.0,0.0,0.0,2.96,4.51,4.27,0.615978895742,1.035,1.2875,1.1275,0.0931497450345 ,40.0,55.0,47.0,5.97494769852,44.0,65.0,55.0,7.73304597167,41.75,60.75,50.75,7.06532023337 ,0.0,0.12,0.0,0.05366563146,0.24,0.49,0.36,0.101734949747,0.15,0.2125,0.18,0.0300312337409
100 number of udrs 20 with complexity 20 ,0.5282289982,0.6010220051,0.5435111523,0.0280239458674 ,107.0,352.0,228.0,103.308760519,219.0,460.0,242.0,103.838817405,181.666666667,424.0,242.0,99.7205539941 ,0.0,0.12,0.12,0.0657267069006,1.83,2.07,1.95,0.0987420882907,0.686666666667,1.09,0.73,0.199019820342 ,102.0,326.0,145.0,99.6408550746,221.0,420.0,404.0,91.9255133246,148.666666667,366.5,282.5,93.3714654247 ,0.0,1.47,0.0,0.646080490342,3.08,4.59,4.35,0.61400325732,1.47,2.295,1.65666666667,0.412342562548 ,38.0,62.0,43.0,10.1143462468,45.0,71.0,69.0,11.1489909857,42.6666666667,66.0,56.5,8.46200659156 ,0.0,0.24,0.0,0.10733126292,0.24,0.49,0.36,0.120124934964,0.12,0.3,0.203333333333,0.0659924238076
200 number of udrs 20 with complexity 20 ,0.759448051,0.8288757801,0.7826118469,0.0273377152627 ,91.0,175.0,110.0,41.4089362336,116.0,299.0,175.0,84.9511624405,99.3333333333,231.333333333,175.0,56.0414529116 ,0.0,0.24,0.12,0.100399203184,3.31,4.0,3.81,0.256846257516,1.42,2.06,1.47333333333,0.263856021345 ,110.0,304.0,230.0,70.7127994072,122.0,534.0,293.0,153.883072493,118.0,437.666666667,261.5,119.065481517 ,0.0,0.36,0.0,0.16099689438,4.65,5.12,4.99,0.185067555233,1.62666666667,2.505,1.70333333333,0.369980479966 ,42.0,64.0,46.0,8.9554452709,44.0,66.0,48.0,8.9554452709,43.3333333333,65.3333333333,47.3333333333,8.9814623902 ,0.0,0.12,0.0,0.0657267069006,0.24,0.36,0.24,0.0657267069006,0.16,0.2,0.16,0.01788854382
300 number of udrs 20 with complexity 20 ,1.025328874,1.060649872,1.029978037,0.0147244911071 ,101.0,326.0,248.0,92.2073749762,126.0,403.0,259.0,100.377786387,117.666666667,351.666666667,255.333333333,92.1082093096 ,0.12,0.12,0.12,0.0,5.12,6.89,6.64,0.715087407245,2.27666666667,2.42,2.33333333333,0.0533020741727 ,58.0,271.0,158.0,81.4327943767,181.0,296.0,282.0,48.6621002424,147.0,277.0,204.0,58.0232711935 ,0.0,0.12,0.0,0.0657267069006,4.08,5.62,5.14,0.58688158942,1.81,2.0,1.91333333333,0.0806432472891 ,41.0,58.0,47.0,6.14817045958,51.0,64.0,57.0,4.92950301755,49.0,59.3333333333,52.0,4.13252680303 ,0.0,0.12,0.0,0.0657267069006,0.24,0.48,0.37,0.0850294066779,0.12,0.283333333333,0.243333333333,0.062093120034
400 number of udrs 20 with complexity 20 ,1.427346944,1.461684942,1.435115099,0.013370058828 ,90.0,305.0,126.0,87.1119968776,129.0,352.0,215.0,88.9651617208,112.333333333,337.5,179.0,90.0087495747 ,0.0,0.37,0.12,0.135572858641,6.77,10.9,10.39,1.76956774383,2.835,5.51,3.81333333333,0.971780725152 ,115.0,375.0,127.0,131.412328189,121.0,474.0,407.0,141.67674474,117.0,408.0,285.0,120.846688917 ,0.0,0.49,0.12,0.186279360102,4.29,10.99,9.47,2.91222766967,1.55,5.305,3.64666666667,1.47502071549 ,38.0,54.0,48.0,6.91375440698,43.0,57.0,55.0,6.22896460096,42.0,54.6666666667,54.0,6.43600980595 ,0.0,0.12,0.12,0.05366563146,0.24,0.37,0.25,0.0561248608016,0.1225,0.245,0.16,0.0475277696604
500 number of udrs 20 with complexity 20 ,1.80981183,1.96104908,1.924322128,0.0600830230843 ,93.0,157.0,132.0,26.8663358127,231.0,402.0,269.0,66.5018796727,166.0,208.5,178.25,17.3964795289 ,0.12,0.12,0.12,0.0,11.29,13.41,12.86,0.872278625211,3.9625,5.63,4.2325,0.67441780448 ,66.0,221.0,160.0,59.96415596,119.0,526.0,348.0,156.539771304,92.75,343.0,258.0,93.514437388 ,0.0,0.0,0.0,0.0,4.63,6.64,6.24,0.842276676633,1.59,2.28333333333,1.69,0.284740622712 ,40.0,63.0,46.0,9.98498873309,43.0,66.0,49.0,9.98498873309,41.25,64.5,47.5,10.0109315251 ,0.0,0.12,0.0,0.05366563146,0.25,0.49,0.36,0.0998999499499,0.1225,0.203333333333,0.1825,0.0303852577558
600 number of udrs 20 with complexity 20 ,2.360722065,2.602685928,2.539834023,0.104269975438 ,78.0,391.0,199.0,119.158717684,270.0,561.0,333.0,120.619235614,224.6,513.75,256.5,122.361194829 ,0.0,0.12,0.12,0.05366563146,12.39,13.11,12.76,0.255147016443,4.322,5.7825,5.55,0.657214919185 ,76.0,428.0,146.0,146.478667389,187.0,519.0,448.0,128.585769042,163.5,442.75,228.25,130.281496192 ,0.0,0.0,0.0,0.0,4.15,7.95,6.48,1.37539812418,1.318,1.84,1.745,0.206965697641 ,40.0,61.0,45.0,10.5735519103,49.0,66.0,64.0,7.30068489938,44.75,62.0,51.4,8.03876545248 ,0.0,0.0,0.0,0.0,0.24,0.49,0.37,0.101734949747,0.12,0.1825,0.168,0.0261089065263
700 number of udrs 20 with complexity 20 ,2.97431302,3.233474016,3.158664942,0.113960826067 ,81.0,279.0,132.0,79.4984276574,205.0,409.0,297.0,73.9878368382,164.25,307.0,231.8,50.6643316348 ,0.12,0.62,0.12,0.22360679775,12.82,13.4,12.93,0.230716275975,5.73,7.1075,6.196,0.51220899055 ,234.0,449.0,398.0,91.6886034358,284.0,653.0,470.0,151.826545769,281.2,602.0,428.8,115.351081486 ,0.0,0.0,0.0,0.0,7.18,8.53,7.41,0.601764073371,1.46,1.8825,1.658,0.175308157255 ,39.0,53.0,45.0,5.07937003968,48.0,65.0,51.0,8.10555365166,45.6,58.5,48.8,6.45755371639 ,0.0,0.0,0.0,0.0,0.24,0.49,0.36,0.0884872872225,0.12,0.215,0.144,0.0399649846741
800 number of udrs 20 with complexity 20 ,3.876884937,3.977610111,3.924571038,0.0367086951432 ,99.0,237.0,114.0,58.1953606398,226.0,322.0,254.0,41.2395441294,133.0,266.6,191.333333333,50.2190335763 ,0.0,0.12,0.12,0.0657267069006,12.99,15.29,13.29,0.935558656632,6.45166666667,8.68,7.74,0.888900613117 ,149.0,392.0,223.0,93.10048335,292.0,662.0,601.0,152.280005253,249.6,538.4,338.6,114.607995164 ,0.0,0.0,0.0,0.0,5.41,9.37,6.58,1.68345775118,1.34666666667,1.898,1.594,0.213716530843 ,40.0,61.0,56.0,8.14248119433,44.0,66.0,60.0,9.18150314491,41.6,62.1666666667,57.2,8.71144202886 ,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.08,0.12,0.096,0.0200798406368
100 number of udrs 30 with complexity 20 ,0.766513109,0.815069914,0.784006834,0.0206509001899 ,123.0,269.0,200.0,61.337590432,269.0,417.0,308.0,58.2563301282,181.666666667,318.333333333,269.0,49.5658932914 ,0.0,0.12,0.12,0.05366563146,2.07,3.02,2.9,0.452636719677,1.01666666667,1.53,1.16666666667,0.204252022974 ,116.0,377.0,211.0,104.423656324,170.0,441.0,296.0,127.854213853,152.5,398.333333333,291.0,110.978626571 ,0.0,1.61,0.0,0.720013888755,5.48,6.8,6.48,0.501198563446,2.15333333333,3.545,2.2,0.605417670336 ,37.0,62.0,38.0,10.5451410612,40.0,71.0,64.0,13.1719398723,39.0,63.3333333333,48.3333333333,8.75468128743 ,0.0,0.24,0.12,0.100399203184,0.24,0.36,0.36,0.0630872411824,0.2,0.3,0.2,0.0443721634461
200 number of udrs 30 with complexity 20 ,1.097888946,1.289715052,1.155400992,0.0744545285942 ,80.0,254.0,135.0,71.1849703238,175.0,301.0,208.0,50.7690850814,148.333333333,270.333333333,185.0,49.6429473563 ,0.0,0.12,0.0,0.0657267069006,3.42,6.15,5.33,1.07180688559,2.09,2.48666666667,2.12666666667,0.165354837311 ,43.0,261.0,100.0,88.4918075304,233.0,476.0,303.0,96.2782426096,113.0,287.333333333,239.333333333,66.3502490994 ,0.0,0.12,0.0,0.05366563146,4.93,8.53,7.3,1.37964850596,2.37333333333,2.92333333333,2.48333333333,0.22771083027 ,42.0,64.0,46.0,8.82043082848,46.0,68.0,54.0,9.93981891183,45.0,65.0,50.6666666667,7.64271621291 ,0.0,0.12,0.12,0.0657267069006,0.24,0.36,0.25,0.0516720427311,0.16,0.2,0.163333333333,0.0172240142437
300 number of udrs 30 with complexity 20 ,1.50775814,1.596513032,1.559756994,0.0336098553813 ,109.0,229.0,201.0,45.834484834,191.0,338.0,289.0,63.3853295329,142.666666667,259.0,239.333333333,48.3010811933 ,0.0,0.12,0.0,0.0657267069006,6.97,9.96,9.21,1.13937702276,2.5825,3.74,3.52,0.563585187783 ,74.0,237.0,173.0,63.9976562071,129.0,432.0,306.0,109.79845172,101.666666667,282.5,255.0,76.7133553489 ,0.0,0.0,0.0,0.0,4.3,8.63,4.57,1.82449171004,2.0875,2.91666666667,2.87,0.438599253939 ,45.0,59.0,56.0,5.6302753041,47.0,64.0,61.0,6.90651865993,45.6666666667,61.0,59.75,6.63419173675 ,0.0,0.12,0.0,0.05366563146,0.37,0.61,0.6,0.127867118525,0.2125,0.323333333333,0.28,0.0426606441062
400 number of udrs 30 with complexity 20 ,2.042912006,2.202730179,2.07029581,0.0636773964063 ,83.0,246.0,102.0,69.084730585,124.0,388.0,172.0,103.13001503,107.5,302.75,118.5,82.0410339403 ,0.0,1.47,0.12,0.633419292412,9.31,13.48,11.99,1.72035752098,4.3175,5.44666666667,4.5025,0.459088241941 ,70.0,364.0,146.0,110.135371248,249.0,415.0,370.0,75.9822347658,196.5,367.0,212.25,78.0493656106 ,0.0,0.0,0.0,0.0,5.63,13.59,8.84,3.14157126292,2.24,3.63333333333,2.43,0.675866830243 ,48.0,61.0,60.0,6.02494813256,51.0,64.0,62.0,6.0827625303,49.5,62.75,61.0,6.1645266557 ,0.0,0.0,0.0,0.0,0.12,0.37,0.36,0.109087121146,0.09,0.2,0.15,0.0390352404886
500 number of udrs 30 with complexity 20 ,2.738346815,2.947184086,2.866967917,0.0783546201347 ,81.0,153.0,122.0,30.2241625194,166.0,356.0,238.0,73.836305433,123.6,250.6,202.0,48.403827328 ,0.0,0.12,0.12,0.05366563146,11.85,17.44,13.62,2.11787157307,4.842,6.172,5.79,0.606686245105 ,79.0,372.0,159.0,115.326493053,153.0,569.0,341.0,156.177783311,123.2,483.0,227.2,141.858047005 ,0.0,0.0,0.0,0.0,6.72,10.79,9.46,1.51888775095,2.132,2.8275,2.182,0.343656005331 ,38.0,59.0,51.0,8.70631954387,47.0,68.0,56.0,7.98749021909,43.4,59.75,54.2,6.28543952322 ,0.0,0.0,0.0,0.0,0.24,0.37,0.25,0.0668580586018,0.12,0.1525,0.146,0.0156540729524
600 number of udrs 30 with complexity 20 ,3.679371118,3.92847705,3.860575915,0.103446324996 ,63.0,162.0,93.0,38.4798648646,206.0,495.0,319.0,110.936017596,104.833333333,286.166666667,225.2,74.1971375608 ,0.0,0.12,0.0,0.0657267069006,12.92,17.11,13.45,1.74939132272,5.71166666667,8.43,6.72666666667,1.28212279703 ,81.0,343.0,170.0,96.3887960294,273.0,474.0,423.0,77.2483009522,186.166666667,370.5,260.2,70.7033654707 ,0.0,0.0,0.0,0.0,6.05,9.41,7.22,1.22787214318,1.775,2.186,1.82333333333,0.213952149375 ,39.0,62.0,46.0,9.39680796867,49.0,66.0,50.0,8.87130204649,44.6666666667,62.6,47.1666666667,7.6305089389 ,0.0,0.0,0.0,0.0,0.24,0.86,0.25,0.267581763205,0.096,0.203333333333,0.101666666667,0.0451894776346
